sent_id	split	source	sentence	tokens_json
s363	train	Viṣṇupurāṇa	brāhmaṇāḥ kṣatriyāḥ vaiśyāḥ śūdrāḥ ca eva yajanti tam	[{"form": "brāhmaṇāḥ", "kind": "noun", "lemma": "brāhmaṇa", "slot": "nom:pl"}, {"form": "kṣatriyāḥ", "kind": "noun", "lemma": "kṣatriya", "slot": "nom:pl"}, {"form": "vaiśyāḥ", "kind": "noun", "lemma": "vaiśya", "slot": "nom:pl"}, {"form": "śūdrāḥ", "kind": "noun", "lemma": "śūdra", "slot": "nom:pl"}, {"form": "ca", "kind": "ind", "lemma": "ca", "slot": ""}, {"form": "eva", "kind": "ind", "lemma": "eva", "slot": ""}, {"form": "yajanti", "kind": "verb", "lemma": "yaj", "slot": "3:pl"}, {"form": "tam", "kind": "pron", "lemma": "tad", "slot": ""}]
s364	train	Viṣṇusmṛti	satyena ādityaḥ tapati	[{"form": "satyena", "kind": "noun", "lemma": "satya", "slot": "ins:sg"}, {"form": "ādityaḥ", "kind": "noun", "lemma": "āditya", "slot": "nom:sg"}, {"form": "tapati", "kind": "verb", "lemma": "tap", "slot": "3:sg"}]
s365	train	Vājasaneyisaṃhitā (Mādhyandina)	vasoḥ pavitram asi	[{"form": "vasoḥ", "kind": "noun", "lemma": "vasu", "slot": "gen:sg"}, {"form": "pavitram", "kind": "noun", "lemma": "pavitra", "slot": "nom:sg"}, {"form": "asi", "kind": "verb", "lemma": "as", "slot": "2:sg"}]
s366	train	Vājasaneyisaṃhitā (Mādhyandina)	savituḥ bāhū sthaḥ	[{"form": "savituḥ", "kind": "noun", "lemma": "savitṛ", "slot": "gen:sg"}, {"form": "bāhū", "kind": "noun", "lemma": "bāhu", "slot": "nom:du"}, {"form": "sthaḥ", "kind": "verb", "lemma": "as", "slot": "2:du"}]
s367	train	Vājasaneyisaṃhitā (Mādhyandina)	indra bravīmi te vacaḥ	[{"form": "indra", "kind": "noun", "lemma": "indra", "slot": "voc:sg"}, {"form": "bravīmi", "kind": "verb", "lemma": "brū", "slot": "1:sg"}, {"form": "te", "kind": "pron", "lemma": "tvad", "slot": ""}, {"form": "vacaḥ", "kind": "noun", "lemma": "vacas", "slot": "acc:sg"}]
s368	train	Vājasaneyisaṃhitā (Mādhyandina)	indrasya vajraḥ asi	[{"form": "indrasya", "kind": "noun", "lemma": "indra", "slot": "gen:sg"}, {"form": "vajraḥ", "kind": "noun", "lemma": "vajra", "slot": "nom:sg"}, {"form": "asi", "kind": "verb", "lemma": "as", "slot": "2:sg"}]
s369	eval	Vārāhaśrautasūtra	tejaḥ asi iti āhavanīyam	[{"form": "tejaḥ", "kind": "noun", "lemma": "tejas", "slot": "nom:sg"}, {"form": "asi", "kind": "verb", "lemma": "as", "slot": "2:sg"}, {"form": "iti", "kind": "ind", "lemma": "iti", "slot": ""}, {"form": "āhavanīyam", "kind": "noun", "lemma": "āhavanīya", "slot": "acc:sg"}]
s370	train	Vārāhaśrautasūtra	viṣṇoḥ sthāne tiṣṭhāmi	[{"form": "viṣṇoḥ", "kind": "noun", "lemma": "viṣṇu", "slot": "gen:sg"}, {"form": "sthāne", "kind": "noun", "lemma": "sthāna", "slot": "loc:sg"}, {"form": "tiṣṭhāmi", "kind": "verb", "lemma": "sthā", "slot": "1:sg"}]
s371	train	Vārāhaśrautasūtra	imaḥ agne iti	[{"form": "imaḥ", "kind": "verb", "lemma": "i", "slot": "1:pl"}, {"form": "agne", "kind": "noun", "lemma": "agni", "slot": "voc:sg"}, {"form": "iti", "kind": "ind", "lemma": "iti", "slot": ""}]
s372	train	Vārāhaśrautasūtra	hotā karmāṇi kurute	[{"form": "hotā", "kind": "noun", "lemma": "hotṛ", "slot": "nom:sg"}, {"form": "karmāṇi", "kind": "noun", "lemma": "karman", "slot": "acc:pl"}, {"form": "kurute", "kind": "verb", "lemma": "kṛ", "slot": "3:sg"}]
s373	train	Yogasūtrabhāṣya	tasmin āyuṣi tena eva karmaṇā bhogaḥ sampadyate iti	[{"form": "tasmin", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "āyuṣi", "kind": "noun", "lemma": "āyus", "slot": "loc:sg"}, {"form": "tena", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "eva", "kind": "ind", "lemma": "eva", "slot": ""}, {"form": "karmaṇā", "kind": "noun", "lemma": "karman", "slot": "ins:sg"}, {"form": "bhogaḥ", "kind": "noun", "lemma": "bhoga", "slot": "nom:sg"}, {"form": "sampadyate", "kind": "verb", "lemma": "sampad", "slot": "3:sg"}, {"form": "iti", "kind": "ind", "lemma": "iti", "slot": ""}]
s374	train	Yogasūtrabhāṣya	na kāryeṇa kāraṇam pravartate iti	[{"form": "na", "kind": "ind", "lemma": "na", "slot": ""}, {"form": "kāryeṇa", "kind": "noun", "lemma": "kārya", "slot": "ins:sg"}, {"form": "kāraṇam", "kind": "noun", "lemma": "kāraṇa", "slot": "nom:sg"}, {"form": "pravartate", "kind": "verb", "lemma": "pravṛt", "slot": "3:sg"}, {"form": "iti", "kind": "ind", "lemma": "iti", "slot": ""}]
s375	train	Āpastambaśrautasūtra	tat savituḥ vṛṇīmahe vayam devasya bhojanam	[{"form": "tat", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "savituḥ", "kind": "noun", "lemma": "savitṛ", "slot": "gen:sg"}, {"form": "vṛṇīmahe", "kind": "verb", "lemma": "vṛ", "slot": "1:pl"}, {"form": "vayam", "kind": "pron", "lemma": "mad", "slot": ""}, {"form": "devasya", "kind": "noun", "lemma": "deva", "slot": "gen:sg"}, {"form": "bhojanam", "kind": "noun", "lemma": "bhojana", "slot": "acc:sg"}]
s376	train	Āpastambaśrautasūtra	atha āhutī juhutaḥ	[{"form": "atha", "kind": "ind", "lemma": "atha", "slot": ""}, {"form": "āhutī", "kind": "noun", "lemma": "āhuti", "slot": "acc:du"}, {"form": "juhutaḥ", "kind": "verb", "lemma": "hu", "slot": "3:du"}]
s377	train	Āpastambaśrautasūtra	tāni brahmā bhakṣayati	[{"form": "tāni", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "brahmā", "kind": "noun", "lemma": "brahman", "slot": "nom:sg"}, {"form": "bhakṣayati", "kind": "verb", "lemma": "bhakṣay", "slot": "3:sg"}]
s378	train	Āpastambaśrautasūtra	ojaḥ vīryam āpnoti	[{"form": "ojaḥ", "kind": "noun", "lemma": "ojas", "slot": "acc:sg"}, {"form": "vīryam", "kind": "noun", "lemma": "vīrya", "slot": "acc:sg"}, {"form": "āpnoti", "kind": "verb", "lemma": "āp", "slot": "3:sg"}]
s379	train	Śatapathabrāhmaṇa	atha haviḥ nirvapati	[{"form": "atha", "kind": "ind", "lemma": "atha", "slot": ""}, {"form": "haviḥ", "kind": "noun", "lemma": "havis", "slot": "acc:sg"}, {"form": "nirvapati", "kind": "verb", "lemma": "nirvap", "slot": "3:sg"}]
s380	train	Śatapathabrāhmaṇa	viṣṇoḥ sthānam asi iti	[{"form": "viṣṇoḥ", "kind": "noun", "lemma": "viṣṇu", "slot": "gen:sg"}, {"form": "sthānam", "kind": "noun", "lemma": "sthāna", "slot": "nom:sg"}, {"form": "asi", "kind": "verb", "lemma": "as", "slot": "2:sg"}, {"form": "iti", "kind": "ind", "lemma": "iti", "slot": ""}]
s381	eval	Śatapathabrāhmaṇa	atha barhiḥ yajati	[{"form": "atha", "kind": "ind", "lemma": "atha", "slot": ""}, {"form": "barhiḥ", "kind": "noun", "lemma": "barhis", "slot": "acc:sg"}, {"form": "yajati", "kind": "verb", "lemma": "yaj", "slot": "3:sg"}]
s382	train	Śatapathabrāhmaṇa	tām hotā anumantrayate	[{"form": "tām", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "hotā", "kind": "noun", "lemma": "hotṛ", "slot": "nom:sg"}, {"form": "anumantrayate", "kind": "verb", "lemma": "anumantray", "slot": "3:sg"}]
s383	train	Śatapathabrāhmaṇa	atha hiraṇyam saṃbharati	[{"form": "atha", "kind": "ind", "lemma": "atha", "slot": ""}, {"form": "hiraṇyam", "kind": "noun", "lemma": "hiraṇya", "slot": "acc:sg"}, {"form": "saṃbharati", "kind": "verb", "lemma": "sambhṛ", "slot": "3:sg"}]
s384	train	Śatapathabrāhmaṇa	sa devatānām ekaḥ bhavati	[{"form": "sa", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "devatānām", "kind": "noun", "lemma": "devatā", "slot": "gen:pl"}, {"form": "ekaḥ", "kind": "adj", "lemma": "eka", "slot": "m:nom:sg"}, {"form": "bhavati", "kind": "verb", "lemma": "bhū", "slot": "3:sg"}]
s385	train	Śatapathabrāhmaṇa	sa chandāṃsi praviśati	[{"form": "sa", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "chandāṃsi", "kind": "noun", "lemma": "chandas", "slot": "acc:pl"}, {"form": "praviśati", "kind": "verb", "lemma": "praviś", "slot": "3:sg"}]
s386	train	Śatapathabrāhmaṇa	tat manuṣyeṣu hiraṇyam karoti	[{"form": "tat", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "manuṣyeṣu", "kind": "noun", "lemma": "manuṣya", "slot": "loc:pl"}, {"form": "hiraṇyam", "kind": "noun", "lemma": "hiraṇya", "slot": "acc:sg"}, {"form": "karoti", "kind": "verb", "lemma": "kṛ", "slot": "3:sg"}]
s387	eval	Śatapathabrāhmaṇa	atra hi agniḥ jāyate	[{"form": "atra", "kind": "ind", "lemma": "atra", "slot": ""}, {"form": "hi", "kind": "ind", "lemma": "hi", "slot": ""}, {"form": "agniḥ", "kind": "noun", "lemma": "agni", "slot": "nom:sg"}, {"form": "jāyate", "kind": "verb", "lemma": "jan", "slot": "3:sg"}]
s388	eval	Śatapathabrāhmaṇa	na atra mātrā asti	[{"form": "na", "kind": "ind", "lemma": "na", "slot": ""}, {"form": "atra", "kind": "ind", "lemma": "atra", "slot": ""}, {"form": "mātrā", "kind": "noun", "lemma": "mātrā", "slot": "nom:sg"}, {"form": "asti", "kind": "verb", "lemma": "as", "slot": "3:sg"}]
s389	eval	Śatapathabrāhmaṇa	tat tataḥ prajāyate	[{"form": "tat", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "tataḥ", "kind": "ind", "lemma": "tataḥ", "slot": ""}, {"form": "prajāyate", "kind": "verb", "lemma": "prajan", "slot": "3:sg"}]
s390	train	Śatapathabrāhmaṇa	tam aham paśyāmi iti	[{"form": "tam", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "aham", "kind": "pron", "lemma": "mad", "slot": ""}, {"form": "paśyāmi", "kind": "verb", "lemma": "dṛś", "slot": "1:sg"}, {"form": "iti", "kind": "ind", "lemma": "iti", "slot": ""}]
s391	eval	Śatapathabrāhmaṇa	tam eva tvam paśyasi iti	[{"form": "tam", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "eva", "kind": "ind", "lemma": "eva", "slot": ""}, {"form": "tvam", "kind": "pron", "lemma": "tvad", "slot": ""}, {"form": "paśyasi", "kind": "verb", "lemma": "dṛś", "slot": "2:sg"}, {"form": "iti", "kind": "ind", "lemma": "iti", "slot": ""}]
s392	train	Śatapathabrāhmaṇa	saḥ āgneyam prathamam paśum ālabhate	[{"form": "saḥ", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "āgneyam", "kind": "adj", "lemma": "āgneya", "slot": "m:acc:sg"}, {"form": "prathamam", "kind": "adj", "lemma": "prathama", "slot": "m:acc:sg"}, {"form": "paśum", "kind": "noun", "lemma": "paśu", "slot": "acc:sg"}, {"form": "ālabhate", "kind": "verb", "lemma": "ālabh", "slot": "3:sg"}]
s393	eval	Śatapathabrāhmaṇa	sa kṛtsnaḥ eva devānām haviḥ bhavati	[{"form": "sa", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "kṛtsnaḥ", "kind": "adj", "lemma": "kṛtsna", "slot": "m:nom:sg"}, {"form": "eva", "kind": "ind", "lemma": "eva", "slot": ""}, {"form": "devānām", "kind": "noun", "lemma": "deva", "slot": "gen:pl"}, {"form": "haviḥ", "kind": "noun", "lemma": "havis", "slot": "nom:sg"}, {"form": "bhavati", "kind": "verb", "lemma": "bhū", "slot": "3:sg"}]
s394	train	Śatapathabrāhmaṇa	cakṣuṣī eva prathame sambhavataḥ	[{"form": "cakṣuṣī", "kind": "noun", "lemma": "cakṣus", "slot": "nom:du"}, {"form": "eva", "kind": "ind", "lemma": "eva", "slot": ""}, {"form": "prathame", "kind": "adj", "lemma": "prathama", "slot": "n:nom:du"}, {"form": "sambhavataḥ", "kind": "verb", "lemma": "sambhū", "slot": "3:du"}]
s395	train	Śatapathabrāhmaṇa	tathā sarvam āyuḥ eti	[{"form": "tathā", "kind": "ind", "lemma": "tathā", "slot": ""}, {"form": "sarvam", "kind": "adj", "lemma": "sarva", "slot": "n:acc:sg"}, {"form": "āyuḥ", "kind": "noun", "lemma": "āyus", "slot": "acc:sg"}, {"form": "eti", "kind": "verb", "lemma": "i", "slot": "3:sg"}]
s396	train	Śatapathabrāhmaṇa	saha eva prathamau grahau gṛhṇītaḥ saha uttamau	[{"form": "saha", "kind": "ind", "lemma": "saha", "slot": ""}, {"form": "eva", "kind": "ind", "lemma": "eva", "slot": ""}, {"form": "prathamau", "kind": "adj", "lemma": "prathama", "slot": "m:acc:du"}, {"form": "grahau", "kind": "noun", "lemma": "graha", "slot": "acc:du"}, {"form": "gṛhṇītaḥ", "kind": "verb", "lemma": "grah", "slot": "3:du"}, {"form": "saha", "kind": "ind", "lemma": "saha", "slot": ""}, {"form": "uttamau", "kind": "adj", "lemma": "uttama", "slot": "m:acc:du"}]
s397	eval	Śatapathabrāhmaṇa	prāṇena hi paśavaḥ caranti	[{"form": "prāṇena", "kind": "noun", "lemma": "prāṇa", "slot": "ins:sg"}, {"form": "hi", "kind": "ind", "lemma": "hi", "slot": ""}, {"form": "paśavaḥ", "kind": "noun", "lemma": "paśu", "slot": "nom:pl"}, {"form": "caranti", "kind": "verb", "lemma": "car", "slot": "3:pl"}]
s398	train	Śatapathabrāhmaṇa	tasmin na rasaḥ asti	[{"form": "tasmin", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "na", "kind": "ind", "lemma": "na", "slot": ""}, {"form": "rasaḥ", "kind": "noun", "lemma": "rasa", "slot": "nom:sg"}, {"form": "asti", "kind": "verb", "lemma": "as", "slot": "3:sg"}]
s399	train	Śatapathabrāhmaṇa	rasāt hi retaḥ sambhavati retasaḥ paśavaḥ	[{"form": "rasāt", "kind": "noun", "lemma": "rasa", "slot": "abl:sg"}, {"form": "hi", "kind": "ind", "lemma": "hi", "slot": ""}, {"form": "retaḥ", "kind": "noun", "lemma": "retas", "slot": "nom:sg"}, {"form": "sambhavati", "kind": "verb", "lemma": "sambhū", "slot": "3:sg"}, {"form": "retasaḥ", "kind": "noun", "lemma": "retas", "slot": "abl:sg"}, {"form": "paśavaḥ", "kind": "noun", "lemma": "paśu", "slot": "nom:pl"}]
s400	train	Śatapathabrāhmaṇa	atha adhvaryuḥ vanaspatinā carati	[{"form": "atha", "kind": "ind", "lemma": "atha", "slot": ""}, {"form": "adhvaryuḥ", "kind": "noun", "lemma": "adhvaryu", "slot": "nom:sg"}, {"form": "vanaspatinā", "kind": "noun", "lemma": "vanaspati", "slot": "ins:sg"}, {"form": "carati", "kind": "verb", "lemma": "car", "slot": "3:sg"}]
s401	train	Śatapathabrāhmaṇa	amṛtam āyuḥ hiraṇyam tat amṛte āyuṣi pratitiṣṭhati	[{"form": "amṛtam", "kind": "noun", "lemma": "amṛta", "slot": "nom:sg"}, {"form": "āyuḥ", "kind": "noun", "lemma": "āyus", "slot": "nom:sg"}, {"form": "hiraṇyam", "kind": "noun", "lemma": "hiraṇya", "slot": "nom:sg"}, {"form": "tat", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "amṛte", "kind": "noun", "lemma": "amṛta", "slot": "loc:sg"}, {"form": "āyuṣi", "kind": "noun", "lemma": "āyus", "slot": "loc:sg"}, {"form": "pratitiṣṭhati", "kind": "verb", "lemma": "pratiṣṭhā", "slot": "3:sg"}]
s402	eval	Śatapathabrāhmaṇa	atha madhu gṛhṇāti	[{"form": "atha", "kind": "ind", "lemma": "atha", "slot": ""}, {"form": "madhu", "kind": "noun", "lemma": "madhu", "slot": "acc:sg"}, {"form": "gṛhṇāti", "kind": "verb", "lemma": "grah", "slot": "3:sg"}]
s403	train	Śatapathabrāhmaṇa	atha payaḥ gṛhṇāti	[{"form": "atha", "kind": "ind", "lemma": "atha", "slot": ""}, {"form": "payaḥ", "kind": "noun", "lemma": "payas", "slot": "acc:sg"}, {"form": "gṛhṇāti", "kind": "verb", "lemma": "grah", "slot": "3:sg"}]
s404	train	Śatapathabrāhmaṇa	atha ghṛtam gṛhṇāti	[{"form": "atha", "kind": "ind", "lemma": "atha", "slot": ""}, {"form": "ghṛtam", "kind": "noun", "lemma": "ghṛta", "slot": "acc:sg"}, {"form": "gṛhṇāti", "kind": "verb", "lemma": "grah", "slot": "3:sg"}]
s405	train	Śatapathabrāhmaṇa	kṣatram ca tat viśam ca karoti	[{"form": "kṣatram", "kind": "noun", "lemma": "kṣatra", "slot": "acc:sg"}, {"form": "ca", "kind": "ind", "lemma": "ca", "slot": ""}, {"form": "tat", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "viśam", "kind": "noun", "lemma": "viś", "slot": "acc:sg"}, {"form": "ca", "kind": "ind", "lemma": "ca", "slot": ""}, {"form": "karoti", "kind": "verb", "lemma": "kṛ", "slot": "3:sg"}]
s406	train	Śatapathabrāhmaṇa	śiraḥ ca tat ātmānam ca karoti	[{"form": "śiraḥ", "kind": "noun", "lemma": "śiras", "slot": "acc:sg"}, {"form": "ca", "kind": "ind", "lemma": "ca", "slot": ""}, {"form": "tat", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "ātmānam", "kind": "noun", "lemma": "ātman", "slot": "acc:sg"}, {"form": "ca", "kind": "ind", "lemma": "ca", "slot": ""}, {"form": "karoti", "kind": "verb", "lemma": "kṛ", "slot": "3:sg"}]
s407	train	Śatapathabrāhmaṇa	tam adhvaryuḥ graheṇa gṛhṇāti	[{"form": "tam", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "adhvaryuḥ", "kind": "noun", "lemma": "adhvaryu", "slot": "nom:sg"}, {"form": "graheṇa", "kind": "noun", "lemma": "graha", "slot": "ins:sg"}, {"form": "gṛhṇāti", "kind": "verb", "lemma": "grah", "slot": "3:sg"}]
s408	train	Śatapathabrāhmaṇa	tatra hi sā sarvā kṛtsnā bhavati	[{"form": "tatra", "kind": "ind", "lemma": "tatra", "slot": ""}, {"form": "hi", "kind": "ind", "lemma": "hi", "slot": ""}, {"form": "sā", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "sarvā", "kind": "adj", "lemma": "sarva", "slot": "f:nom:sg"}, {"form": "kṛtsnā", "kind": "adj", "lemma": "kṛtsna", "slot": "f:nom:sg"}, {"form": "bhavati", "kind": "verb", "lemma": "bhū", "slot": "3:sg"}]
s409	train	Śatapathabrāhmaṇa	atha rūpam uttamam karoti	[{"form": "atha", "kind": "ind", "lemma": "atha", "slot": ""}, {"form": "rūpam", "kind": "noun", "lemma": "rūpa", "slot": "acc:sg"}, {"form": "uttamam", "kind": "adj", "lemma": "uttama", "slot": "n:acc:sg"}, {"form": "karoti", "kind": "verb", "lemma": "kṛ", "slot": "3:sg"}]
s410	train	Śatapathabrāhmaṇa	pakṣayoḥ tat vīryam dadhāti	[{"form": "pakṣayoḥ", "kind": "noun", "lemma": "pakṣa", "slot": "loc:du"}, {"form": "tat", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "vīryam", "kind": "noun", "lemma": "vīrya", "slot": "acc:sg"}, {"form": "dadhāti", "kind": "verb", "lemma": "dhā", "slot": "3:sg"}]
s411	train	Śatapathabrāhmaṇa	pratiṣṭhāyām tat vīryam dadhāti	[{"form": "pratiṣṭhāyām", "kind": "noun", "lemma": "pratiṣṭhā", "slot": "loc:sg"}, {"form": "tat", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "vīryam", "kind": "noun", "lemma": "vīrya", "slot": "acc:sg"}, {"form": "dadhāti", "kind": "verb", "lemma": "dhā", "slot": "3:sg"}]
s412	train	Śatapathabrāhmaṇa	sa sarve kāmāḥ bhavati	[{"form": "sa", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "sarve", "kind": "adj", "lemma": "sarva", "slot": "m:nom:pl"}, {"form": "kāmāḥ", "kind": "noun", "lemma": "kāma", "slot": "nom:pl"}, {"form": "bhavati", "kind": "verb", "lemma": "bhū", "slot": "3:sg"}]
s413	eval	Śatapathabrāhmaṇa	prāṇaḥ hi eti	[{"form": "prāṇaḥ", "kind": "noun", "lemma": "prāṇa", "slot": "nom:sg"}, {"form": "hi", "kind": "ind", "lemma": "hi", "slot": ""}, {"form": "eti", "kind": "verb", "lemma": "i", "slot": "3:sg"}]
s414	eval	Śāṅkhāyanagṛhyasūtra	tat api bhavati	[{"form": "tat", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "api", "kind": "ind", "lemma": "api", "slot": ""}, {"form": "bhavati", "kind": "verb", "lemma": "bhū", "slot": "3:sg"}]
s415	train	Śāṅkhāyanaśrautasūtra	agnim tam manye	[{"form": "agnim", "kind": "noun", "lemma": "agni", "slot": "acc:sg"}, {"form": "tam", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "manye", "kind": "verb", "lemma": "man", "slot": "1:sg"}]
s416	eval	Śāṅkhāyanaśrautasūtra	agne indraḥ ca iti yajati	[{"form": "agne", "kind": "noun", "lemma": "agni", "slot": "voc:sg"}, {"form": "indraḥ", "kind": "noun", "lemma": "indra", "slot": "nom:sg"}, {"form": "ca", "kind": "ind", "lemma": "ca", "slot": ""}, {"form": "iti", "kind": "ind", "lemma": "iti", "slot": ""}, {"form": "yajati", "kind": "verb", "lemma": "yaj", "slot": "3:sg"}]
s417	train	Śāṅkhāyanaśrautasūtra	annena tat rasam dadhāti	[{"form": "annena", "kind": "noun", "lemma": "anna", "slot": "ins:sg"}, {"form": "tat", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "rasam", "kind": "noun", "lemma": "rasa", "slot": "acc:sg"}, {"form": "dadhāti", "kind": "verb", "lemma": "dhā", "slot": "3:sg"}]
s418	train	Śāṅkhāyanāraṇyaka	devaḥ ca devī ca asmi	[{"form": "devaḥ", "kind": "noun", "lemma": "deva", "slot": "nom:sg"}, {"form": "ca", "kind": "ind", "lemma": "ca", "slot": ""}, {"form": "devī", "kind": "noun", "lemma": "devī", "slot": "nom:sg"}, {"form": "ca", "kind": "ind", "lemma": "ca", "slot": ""}, {"form": "asmi", "kind": "verb", "lemma": "as", "slot": "1:sg"}]
s419	train	Śāṅkhāyanāraṇyaka	manasā eva tat vācam samardhayati	[{"form": "manasā", "kind": "noun", "lemma": "manas", "slot": "ins:sg"}, {"form": "eva", "kind": "ind", "lemma": "eva", "slot": ""}, {"form": "tat", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "vācam", "kind": "noun", "lemma": "vāc", "slot": "acc:sg"}, {"form": "samardhayati", "kind": "verb", "lemma": "samardhay", "slot": "3:sg"}]
s420	train	Śāṅkhāyanāraṇyaka	tasya ādityam eva tejaḥ gacchati vāyum prāṇaḥ	[{"form": "tasya", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "ādityam", "kind": "noun", "lemma": "āditya", "slot": "acc:sg"}, {"form": "eva", "kind": "ind", "lemma": "eva", "slot": ""}, {"form": "tejaḥ", "kind": "noun", "lemma": "tejas", "slot": "nom:sg"}, {"form": "gacchati", "kind": "verb", "lemma": "gam", "slot": "3:sg"}, {"form": "vāyum", "kind": "noun", "lemma": "vāyu", "slot": "acc:sg"}, {"form": "prāṇaḥ", "kind": "noun", "lemma": "prāṇa", "slot": "nom:sg"}]
s421	eval	Śāṅkhāyanāraṇyaka	tasya cakṣuḥ eva tejaḥ gacchati	[{"form": "tasya", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "cakṣuḥ", "kind": "noun", "lemma": "cakṣus", "slot": "acc:sg"}, {"form": "eva", "kind": "ind", "lemma": "eva", "slot": ""}, {"form": "tejaḥ", "kind": "noun", "lemma": "tejas", "slot": "nom:sg"}, {"form": "gacchati", "kind": "verb", "lemma": "gam", "slot": "3:sg"}]
s422	train	Śāṅkhāyanāraṇyaka	tasya śrotram eva tejaḥ gacchati	[{"form": "tasya", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "śrotram", "kind": "noun", "lemma": "śrotra", "slot": "acc:sg"}, {"form": "eva", "kind": "ind", "lemma": "eva", "slot": ""}, {"form": "tejaḥ", "kind": "noun", "lemma": "tejas", "slot": "nom:sg"}, {"form": "gacchati", "kind": "verb", "lemma": "gam", "slot": "3:sg"}]
s423	train	Śāṅkhāyanāraṇyaka	tasya manaḥ eva tejaḥ gacchati	[{"form": "tasya", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "manaḥ", "kind": "noun", "lemma": "manas", "slot": "acc:sg"}, {"form": "eva", "kind": "ind", "lemma": "eva", "slot": ""}, {"form": "tejaḥ", "kind": "noun", "lemma": "tejas", "slot": "nom:sg"}, {"form": "gacchati", "kind": "verb", "lemma": "gam", "slot": "3:sg"}]
s424	train	Śāṅkhāyanāraṇyaka	tasya prāṇam eva tejaḥ gacchati	[{"form": "tasya", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "prāṇam", "kind": "noun", "lemma": "prāṇa", "slot": "acc:sg"}, {"form": "eva", "kind": "ind", "lemma": "eva", "slot": ""}, {"form": "tejaḥ", "kind": "noun", "lemma": "tejas", "slot": "nom:sg"}, {"form": "gacchati", "kind": "verb", "lemma": "gam", "slot": "3:sg"}]
s425	eval	Śāṅkhāyanāraṇyaka	tam pitā anumantrayate	[{"form": "tam", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "pitā", "kind": "noun", "lemma": "pitṛ", "slot": "nom:sg"}, {"form": "anumantrayate", "kind": "verb", "lemma": "anumantray", "slot": "3:sg"}]
s426	train	Śāṅkhāyanāraṇyaka	bālān hi paśyāmaḥ	[{"form": "bālān", "kind": "noun", "lemma": "bāla", "slot": "acc:pl"}, {"form": "hi", "kind": "ind", "lemma": "hi", "slot": ""}, {"form": "paśyāmaḥ", "kind": "verb", "lemma": "dṛś", "slot": "1:pl"}]
s427	train	Śāṅkhāyanāraṇyaka	tat savituḥ vṛṇīmahe	[{"form": "tat", "kind": "pron", "lemma": "tad", "slot": ""}, {"form": "savituḥ", "kind": "noun", "lemma": "savitṛ", "slot": "gen:sg"}, {"form": "vṛṇīmahe", "kind": "verb", "lemma": "vṛ", "slot": "1:pl"}]
s428	train	Ṛgveda	tvam bhadraḥ asi kratuḥ	[{"form": "tvam", "kind": "pron", "lemma": "tvad", "slot": ""}, {"form": "bhadraḥ", "kind": "adj", "lemma": "bhadra", "slot": "m:nom:sg"}, {"form": "asi", "kind": "verb", "lemma": "as", "slot": "2:sg"}, {"form": "kratuḥ", "kind": "noun", "lemma": "kratu", "slot": "nom:sg"}]
s429	train	Ṛgveda	viśam viśam hi gacchathaḥ	[{"form": "viśam", "kind": "noun", "lemma": "viś", "slot": "acc:sg"}, {"form": "viśam", "kind": "noun", "lemma": "viś", "slot": "acc:sg"}, {"form": "hi", "kind": "ind", "lemma": "hi", "slot": ""}, {"form": "gacchathaḥ", "kind": "verb", "lemma": "gam", "slot": "2:du"}]
